,Insult,Date,Comment,tokenized_sents,stemmed,replaced stemmed
3784,1,20120529211805Z,is your hat white with a point does it hide your face and i dont need to learn from you your mind is gone sick,"['hat', 'white', 'point', 'hide', 'face', 'dont', 'need', 'learn', 'mind', 'gone', 'sick']","['hat', 'white', 'point', 'hide', 'face', 'dont', 'need', 'learn', 'mind', 'gone', 'sick']","['hat', 'white', 'point', 'hide', 'face', 'dont', 'need', 'learn', 'mind', 'gone', 'sick']"
3785,0,,swgadawg jenniferlesley jasonhairydawg hamm5 disneydawg he impressed me with his qb skills while running a wing t offense he has impressed everyone at camps since before he ever started a game he is in touch on twitter and obviously more personally with many uga recruits i think he is definitely all dawg and i cant blame him for feeling blessed to receive a scholarship offer from the reigning national champs as a junior in high school i am a huge uga fan and even i would be pretty proud of that ,"['swgadawg', 'jenniferlesley', 'jasonhairydawg', 'hamm5', 'disneydawg', 'impressed', 'qb', 'skills', 'running', 'wing', 'offense', 'impressed', 'everyone', 'camps', 'since', 'ever', 'started', 'game', 'touch', 'twitter', 'obviously', 'personally', 'many', 'uga', 'recruits', 'think', 'definitely', 'dawg', 'cant', 'blame', 'feeling', 'blessed', 'receive', 'scholarship', 'offer', 'reigning', 'national', 'champs', 'junior', 'high', 'school', 'huge', 'uga', 'fan', 'even', 'would', 'pretty', 'proud']","['swgadawg', 'jenniferlesley', 'jasonhairydawg', 'hamm5', 'disneydawg', 'impress', 'qb', 'skill', 'run', 'wing', 'offens', 'impress', 'everyon', 'camp', 'sinc', 'ever', 'start', 'game', 'touch', 'twitter', 'obvious', 'person', 'mani', 'uga', 'recruit', 'think', 'definit', 'dawg', 'cant', 'blame', 'feel', 'bless', 'receiv', 'scholarship', 'offer', 'reign', 'nation', 'champ', 'junior', 'high', 'school', 'huge', 'uga', 'fan', 'even', 'would', 'pretti', 'proud']","['swgadawg', 'jenniferlesley', 'jasonhairydawg', 'hamm5', 'disneydawg', 'impress', 'qb', 'skill', 'run', 'wing', 'offens', 'impress', 'everyon', 'camp', 'sinc', 'ever', 'start', 'game', 'touch', 'twitter', 'obvious', 'person', 'mani', 'uga', 'recruit', 'think', 'definit', 'dawg', 'cant', 'blame', 'feel', 'bless', 'receiv', 'scholarship', 'offer', 'reign', 'nation', 'champ', 'junior', 'high', 'school', 'huge', 'uga', 'fan', 'even', 'would', 'pretti', 'proud']"
3786,0,20120612115729Z,my 1st girlfriend in highschool was greeknshe had hair between her breastsnfreaked me outnhave never been the same sincennspeaking of greeks and freaked outnwhy is wall street so freaked out over greecena country covered in goat turdsnand men parading down the beach with their schlongs aswingingnnthe bottom linenteachers arexa0always getting fucked by political promisesnand as a result of the total disrespectnthey are lashing out in all types of unusual behaviornnif you hear a politician in 2012 throw around more bullshit on how hes going to make life better for teachersndo the teachers a favor dont vote for them,"['1st', 'girlfriend', 'highschool', 'greeknshe', 'hair', 'breastsnfreaked', 'outnhave', 'never', 'sincennspeaking', 'greeks', 'freaked', 'outnwhy', 'wall', 'street', 'freaked', 'greecena', 'country', 'covered', 'goat', 'turdsnand', 'men', 'parading', 'beach', 'schlongs', 'aswingingnnthe', 'bottom', 'linenteachers', 'arexa0always', 'getting', 'fucked', 'political', 'promisesnand', 'result', 'total', 'disrespectnthey', 'lashing', 'types', 'unusual', 'behaviornnif', 'hear', 'politician', '2012', 'throw', 'around', 'bullshit', 'hes', 'going', 'make', 'life', 'better', 'teachersndo', 'teachers', 'favor', 'dont', 'vote']","['1st', 'girlfriend', 'highschool', 'greeknsh', 'hair', 'breastsnfreak', 'outnhav', 'never', 'sincennspeak', 'greek', 'freak', 'outnwhi', 'wall', 'street', 'freak', 'greecena', 'countri', 'cover', 'goat', 'turdsnand', 'men', 'parad', 'beach', 'schlong', 'aswingingnnth', 'bottom', 'linenteach', 'arexa0alway', 'get', 'fuck', 'polit', 'promisesnand', 'result', 'total', 'disrespectnthey', 'lash', 'type', 'unusu', 'behaviornnif', 'hear', 'politician', '2012', 'throw', 'around', 'bullshit', 'hes', 'go', 'make', 'life', 'better', 'teachersndo', 'teacher', 'favor', 'dont', 'vote']","['1st', 'girlfriend', 'highschool', 'greeknsh', 'hair', 'breastsnfreak', 'outnhav', 'never', 'sincennspeak', 'greek', 'freak', 'outnwhi', 'wall', 'street', 'freak', 'greecena', 'countri', 'cover', 'goat', 'turdsnand', 'men', 'parad', 'beach', 'schlong', 'aswingingnnth', 'bottom', 'linenteach', 'arexa0alway', 'get', 'fuck', 'polit', 'promisesnand', 'result', 'total', 'disrespectnthey', 'lash', 'type', 'unusu', 'behaviornnif', 'hear', 'politician', '2012', 'throw', 'around', 'bullshit', 'hes', 'go', 'make', 'life', 'better', 'teachersndo', 'teacher', 'favor', 'dont', 'vote']"
3787,1,20120611204103Z,you cant import from yourselfxa0 stupid,"['cant', 'import', 'yourselfxa0', 'stupid']","['cant', 'import', 'yourselfxa0', 'stupid']","['cant', 'import', 'yourselfxa0', 'stupid']"
3788,0,20120515133017Z,gorgeous get off your high horse sun have a look around your office  including your page 3 girls and find how many people you have  without any cellulite,"['gorgeous', 'get', 'high', 'horse', 'sun', 'look', 'around', 'office', 'including', 'page', '3', 'girls', 'find', 'many', 'people', 'without', 'cellulite']","['gorgeous', 'get', 'high', 'hors', 'sun', 'look', 'around', 'offic', 'includ', 'page', '3', 'girl', 'find', 'mani', 'peopl', 'without', 'cellulit']","['gorgeous', 'get', 'high', 'hors', 'sun', 'look', 'around', 'offic', 'includ', 'page', '3', 'girl', 'find', 'mani', 'peopl', 'without', 'cellulit']"
3789,0,,flying squid publishermike we can hope  it all depends on if he can pull the money together of course,"['flying', 'squid', 'publishermike', 'hope', 'depends', 'pull', 'money', 'together', 'course']","['fli', 'squid', 'publishermik', 'hope', 'depend', 'pull', 'money', 'togeth', 'cours']","['fli', 'squid', 'publishermik', 'hope', 'depend', 'pull', 'money', 'togeth', 'cours']"
3790,0,,i dont like reacting to trolls but god absolutejoke is boring,"['dont', 'like', 'reacting', 'trolls', 'god', 'absolutejoke', 'boring']","['dont', 'like', 'react', 'troll', 'god', 'absolutejok', 'bore']","['dont', 'like', 'react', 'troll', 'god', 'absolutejok', 'bore']"
3791,1,,haha you dont own an iphone man your fucking poor,"['haha', 'dont', 'iphone', 'man', 'fucking', 'poor']","['haha', 'dont', 'iphon', 'man', 'fuck', 'poor']","['haha', 'dont', 'iphon', 'man', 'fuck', 'poor']"
3792,0,20120619220527Z,u201cwith respect to the notion that i can just suspend deportations through executive order u2014 thatu2019s just not the case because there are laws on the books that congress has passed u2014 and i know that everybody here at bell is studying hard so you know weu2019ve got three branches of government congress passes the laws the executive branchu2019s job is to enforce and implement the laws and then the judiciary has to interpret the laws there are enough laws on the books by congress that are very clear in terms of how we have to enforce our immigration system that for me to simply through executive order ignore those congressional mandates would not conform with my appropriate role as presidentu201dbarack obama 2011,"['u201cwith', 'respect', 'notion', 'suspend', 'deportations', 'executive', 'order', 'u2014', 'thatu2019s', 'case', 'laws', 'books', 'congress', 'passed', 'u2014', 'know', 'everybody', 'bell', 'studying', 'hard', 'know', 'weu2019ve', 'got', 'three', 'branches', 'government', 'congress', 'passes', 'laws', 'executive', 'branchu2019s', 'job', 'enforce', 'implement', 'laws', 'judiciary', 'interpret', 'laws', 'enough', 'laws', 'books', 'congress', 'clear', 'terms', 'enforce', 'immigration', 'system', 'simply', 'executive', 'order', 'ignore', 'congressional', 'mandates', 'would', 'conform', 'appropriate', 'role', 'presidentu201dbarack', 'obama', '2011']","['u201cwith', 'respect', 'notion', 'suspend', 'deport', 'execut', 'order', 'u2014', 'thatu2019', 'case', 'law', 'book', 'congress', 'pass', 'u2014', 'know', 'everybodi', 'bell', 'studi', 'hard', 'know', 'weu2019v', 'got', 'three', 'branch', 'govern', 'congress', 'pass', 'law', 'execut', 'branchu2019', 'job', 'enforc', 'implement', 'law', 'judiciari', 'interpret', 'law', 'enough', 'law', 'book', 'congress', 'clear', 'term', 'enforc', 'immigr', 'system', 'simpli', 'execut', 'order', 'ignor', 'congression', 'mandat', 'would', 'conform', 'appropri', 'role', 'presidentu201dbarack', 'obama', '2011']","['u201cwith', 'respect', 'notion', 'suspend', 'deport', 'execut', 'order', 'u2014', 'thatu2019', 'case', 'law', 'book', 'congress', 'pass', 'u2014', 'know', 'everybodi', 'bell', 'studi', 'hard', 'know', 'weu2019v', 'got', 'three', 'branch', 'govern', 'congress', 'pass', 'law', 'execut', 'branchu2019', 'job', 'enforc', 'implement', 'law', 'judiciari', 'interpret', 'law', 'enough', 'law', 'book', 'congress', 'clear', 'term', 'enforc', 'immigr', 'system', 'simpli', 'execut', 'order', 'ignor', 'congression', 'mandat', 'would', 'conform', 'appropri', 'role', 'presidentu201dbarack', 'obama', '2011']"
3793,0,20120611235210Z,sigh just take my fucking money i guess,"['sigh', 'take', 'fucking', 'money', 'guess']","['sigh', 'take', 'fuck', 'money', 'guess']","['sigh', 'take', 'fuck', 'money', 'guess']"
3794,0,20120528221156Z,more people were picking the rangers and angels than the tigers,"['people', 'picking', 'rangers', 'angels', 'tigers']","['peopl', 'pick', 'ranger', 'angel', 'tiger']","['peopl', 'pick', 'ranger', 'angel', 'tiger']"
3795,0,,democrats are retiring this year enmass xc2xa0xc2xa0 28 have said they wont be seeking reelection with more expected to drop out later this year xc2xa0xc2xa0 must suck to be a democrat this year ,"['democrats', 'retiring', 'year', 'enmass', 'xc2xa0xc2xa0', '28', 'said', 'wont', 'seeking', 'reelection', 'expected', 'drop', 'later', 'year', 'xc2xa0xc2xa0', 'must', 'suck', 'democrat', 'year']","['democrat', 'retir', 'year', 'enmass', 'xc2xa0xc2xa0', '28', 'said', 'wont', 'seek', 'reelect', 'expect', 'drop', 'later', 'year', 'xc2xa0xc2xa0', 'must', 'suck', 'democrat', 'year']","['democrat', 'retir', 'year', 'enmass', 'xc2xa0xc2xa0', '28', 'said', 'wont', 'seek', 'reelect', 'expect', 'drop', 'later', 'year', 'xc2xa0xc2xa0', 'must', 'suck', 'democrat', 'year']"
3796,0,,warning lnnweather and clock is not working right now,"['warning', 'lnnweather', 'clock', 'working', 'right']","['warn', 'lnnweather', 'clock', 'work', 'right']","['warn', 'lnnweather', 'clock', 'work', 'right']"
3797,0,20120611195946Z,i was so delusional regarding cnnxa0 i used to brag about how they are fair and only deal with truth in real issues and politicsxa0 but that just goes to show you that there is very very little integrity left anywhere in the countryxa0 cnn is just as biased as fox news isxa0xa0xa0 cnn likes gayslesbianspedophiles and pornagraphy why do that like it because the entire staff including the president of cnn engage in these type lifestylesthat is why,"['delusional', 'regarding', 'cnnxa0', 'used', 'brag', 'fair', 'deal', 'truth', 'real', 'issues', 'politicsxa0', 'goes', 'show', 'little', 'integrity', 'left', 'anywhere', 'countryxa0', 'cnn', 'biased', 'fox', 'news', 'isxa0xa0xa0', 'cnn', 'likes', 'gayslesbianspedophiles', 'pornagraphy', 'like', 'entire', 'staff', 'including', 'president', 'cnn', 'engage', 'type', 'lifestylesthat']","['delusion', 'regard', 'cnnxa0', 'use', 'brag', 'fair', 'deal', 'truth', 'real', 'issu', 'politicsxa0', 'goe', 'show', 'littl', 'integr', 'left', 'anywher', 'countryxa0', 'cnn', 'bias', 'fox', 'news', 'isxa0xa0xa0', 'cnn', 'like', 'gayslesbianspedophil', 'pornagraphi', 'like', 'entir', 'staff', 'includ', 'presid', 'cnn', 'engag', 'type', 'lifestylesthat']","['delusion', 'regard', 'cnnxa0', 'use', 'brag', 'fair', 'deal', 'truth', 'real', 'issu', 'politicsxa0', 'goe', 'show', 'littl', 'integr', 'left', 'anywher', 'countryxa0', 'cnn', 'bias', 'fox', 'news', 'isxa0xa0xa0', 'cnn', 'like', 'gayslesbianspedophil', 'pornagraphi', 'like', 'entir', 'staff', 'includ', 'presid', 'cnn', 'engag', 'type', 'lifestylesthat']"
3798,0,20120619055516Z,i had my time with mental casesxa0 nnfour2go hasxa0 a rejection problem,"['time', 'mental', 'casesxa0', 'nnfour2go', 'hasxa0', 'rejection', 'problem']","['time', 'mental', 'casesxa0', 'nnfour2go', 'hasxa0', 'reject', 'problem']","['time', 'mental', 'casesxa0', 'nnfour2go', 'hasxa0', 'reject', 'problem']"
3799,0,,so sad 74 lives wasted and for what what was the point of all this violence,"['sad', '74', 'lives', 'wasted', 'point', 'violence']","['sad', '74', 'live', 'wast', 'point', 'violenc']","['sad', '74', 'live', 'wast', 'point', 'violenc']"
3800,0,20120620133326Z,you are wasting your breath bc  argie is most likely a paid shill for aipac  israel has an entire propaganda program called megaphone etc,"['wasting', 'breath', 'bc', 'argie', 'likely', 'paid', 'shill', 'aipac', 'israel', 'entire', 'propaganda', 'program', 'called', 'megaphone', 'etc']","['wast', 'breath', 'bc', 'argi', 'like', 'paid', 'shill', 'aipac', 'israel', 'entir', 'propaganda', 'program', 'call', 'megaphon', 'etc']","['wast', 'breath', 'bc', 'argi', 'like', 'paid', 'shill', 'aipac', 'israel', 'entir', 'propaganda', 'program', 'call', 'megaphon', 'etc']"
3801,1,20120619143902Z,i see you are detalinging what happened in your family you forget the part where your father ate the ebst part of you off your mothers azz_crack,"['see', 'detalinging', 'happened', 'family', 'forget', 'part', 'father', 'ate', 'ebst', 'part', 'mothers', 'azz_crack']","['see', 'detaling', 'happen', 'famili', 'forget', 'part', 'father', 'ate', 'ebst', 'part', 'mother', 'azz_crack']","['see', 'detaling', 'happen', 'famili', 'forget', 'part', 'father', 'ate', 'ebst', 'part', 'mother', 'azz_crack']"
3802,0,20120610043800Z,i know its a movie but sometimes its just annoying when i see bitches fawking shit up,"['know', 'movie', 'sometimes', 'annoying', 'see', 'bitches', 'fawking', 'shit']","['know', 'movi', 'sometim', 'annoy', 'see', 'bitch', 'fawk', 'shit']","['know', 'movi', 'sometim', 'annoy', 'see', 'bitch', 'fawk', 'shit']"
3803,0,20120529223958Z,you think russians jews israelis are doing this,"['think', 'russians', 'jews', 'israelis']","['think', 'russian', 'jew', 'isra']","['think', 'russian', 'jew', 'isra']"
3804,0,,flying squid so we turn our local police departments into para military units because a handful of cops didnt have m16s and went against some baddys with mini14s with the result of a handful being killed  when was the last time that happened  next time you get pulled over by a guy dressed up in swat gear i bet youll think twice  its happened and its wrong,"['flying', 'squid', 'turn', 'local', 'police', 'departments', 'para', 'military', 'units', 'handful', 'cops', 'didnt', 'm16s', 'went', 'baddys', 'mini14s', 'result', 'handful', 'killed', 'last', 'time', 'happened', 'next', 'time', 'get', 'pulled', 'guy', 'dressed', 'swat', 'gear', 'bet', 'youll', 'think', 'twice', 'happened', 'wrong']","['fli', 'squid', 'turn', 'local', 'polic', 'depart', 'para', 'militari', 'unit', 'hand', 'cop', 'didnt', 'm16s', 'went', 'baddi', 'mini14', 'result', 'hand', 'kill', 'last', 'time', 'happen', 'next', 'time', 'get', 'pull', 'guy', 'dress', 'swat', 'gear', 'bet', 'youll', 'think', 'twice', 'happen', 'wrong']","['fli', 'squid', 'turn', 'local', 'polic', 'depart', 'para', 'militari', 'unit', 'hand', 'cop', 'didnt', 'm16s', 'went', 'baddi', 'mini14', 'result', 'hand', 'kill', 'last', 'time', 'happen', 'next', 'time', 'get', 'pull', 'guy', 'dress', 'swat', 'gear', 'bet', 'youll', 'think', 'twice', 'happen', 'wrong']"
3805,1,20120619054220Z,dgyoure really an assholei hope you dont have children,"['dgyoure', 'really', 'assholei', 'hope', 'dont', 'children']","['dgyour', 'realli', 'assholei', 'hope', 'dont', 'children']","['dgyour', 'realli', 'assholei', 'hope', 'dont', 'children']"
3806,0,20120620043815Z,no one on here has ever been censoredever,"['one', 'ever', 'censoredever']","['one', 'ever', 'censoredev']","['one', 'ever', 'censoredev']"
3807,0,,nakuatuta ill take anything over i gota do a better job but i inserta a,"['nakuatuta', 'ill', 'take', 'anything', 'gota', 'better', 'job', 'inserta']","['nakuatuta', 'ill', 'take', 'anyth', 'gota', 'better', 'job', 'inserta']","['nakuatuta', 'ill', 'take', 'anyth', 'gota', 'better', 'job', 'inserta']"
3808,1,20120620025935Z,otherwise quit acting like an internet tough guy who lives in his moms basement,"['otherwise', 'quit', 'acting', 'like', 'internet', 'tough', 'guy', 'lives', 'moms', 'basement']","['otherwis', 'quit', 'act', 'like', 'internet', 'tough', 'guy', 'live', 'mom', 'basement']","['otherwis', 'quit', 'act', 'like', 'internet', 'tough', 'guy', 'live', 'mom', 'basement']"
